entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id,raw_type
E1367,施工泵压平均值: 68.896,施工参数,施工泵压平均值: 68.896 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂中:施工泵压:mean,stat
E1368,施工泵压方差: 8.52,施工参数,施工泵压方差: 8.52 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂中:施工泵压:var,stat
E1369,工况 其他,工况事件,工况 其他 为工况事件实体。,,,,worktype:红页L1HF:28:加砂中:其他,worktype
E1370,工况时间 2024-01-18 16:13:20,时间点,工况时间 2024-01-18 16:13:20 为时间点实体。,,,,worktype_time:红页L1HF:28:加砂中:其他,time
E1371,砂比平均值: 8.119,施工参数,砂比平均值: 8.119 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:砂比:mean,stat
E1372,砂比方差: 9.1396,施工参数,砂比方差: 9.1396 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:砂比:var,stat
E1373,排量平均值: 22.0918,施工参数,排量平均值: 22.0918 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:排量:mean,stat
E1374,排量方差: 3.8259,施工参数,排量方差: 3.8259 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:排量:var,stat
E1375,施工泵压平均值: 64.7441,施工参数,施工泵压平均值: 64.7441 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:mean,stat
E1376,施工泵压方差: 15.2395,施工参数,施工泵压方差: 15.2395 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:var,stat
E1377,当前建议: 未投加绳结，后期压力平缓下降。投加绳结有利于裂缝均匀扩展,处置建议,当前建议: 未投加绳结，后期压力平缓下降。投加绳结有利于裂缝均匀扩展 为处置建议实体。,,,,suggestion:红页L1HF:28:加砂中:其他,suggestion
E1378,工况 主缝延伸,工况事件,工况 主缝延伸 为工况事件实体。,,,,worktype:红页L1HF:28:加砂中:主缝延伸,worktype
E1379,工况时间 2024-01-18 16:24:00,时间点,工况时间 2024-01-18 16:24:00 为时间点实体。,,,,worktype_time:红页L1HF:28:加砂中:主缝延伸,time
E1380,砂比平均值: 10.4932,施工参数,砂比平均值: 10.4932 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:砂比:mean,stat
E1381,砂比方差: 5.838,施工参数,砂比方差: 5.838 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:砂比:var,stat
E1382,排量平均值: 24.04,施工参数,排量平均值: 24.04 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:排量:mean,stat
E1383,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:排量:var,stat
E1384,施工泵压平均值: 68.7256,施工参数,施工泵压平均值: 68.7256 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:施工泵压:mean,stat
E1385,施工泵压方差: 1.3468,施工参数,施工泵压方差: 1.3468 为施工参数特征。,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:施工泵压:var,stat
E1386,当前建议: 保持当前措施,处置建议,当前建议: 保持当前措施 为处置建议实体。,,,,suggestion:红页L1HF:28:加砂中:主缝延伸,suggestion
E1387,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:28:加砂后,condition
E1388,施工时间 2024-01-18 16:58:10,时间点,施工时间 2024-01-18 16:58:10 为时间点实体。,,,,condition_time:红页L1HF:28:加砂后,time
E1389,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:砂比:mean,stat
E1390,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:砂比:var,stat
E1391,排量平均值: 2.6933,施工参数,排量平均值: 2.6933 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:排量:mean,stat
E1392,排量方差: 54.9375,施工参数,排量方差: 54.9375 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:排量:var,stat
E1393,施工泵压平均值: 37.3997,施工参数,施工泵压平均值: 37.3997 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:施工泵压:mean,stat
E1394,施工泵压方差: 113.76,施工参数,施工泵压方差: 113.76 为施工参数特征。,,,,condition_stats:红页L1HF:28:加砂后:施工泵压:var,stat
E1395,段号 29,压裂段,段号 29 为压裂段实体。,,,,segment:红页L1HF:29,segment
E1396,段号时间 2024-01-19 08:34:20,时间点,段号时间 2024-01-19 08:34:20 为时间点实体。,,,,segment_time:红页L1HF:29,time
E1397,砂比平均值: 9.9042,施工参数,砂比平均值: 9.9042 为施工参数特征。,,,,segment_stats:红页L1HF:29:砂比:mean,stat
E1398,砂比方差: 6.6764,施工参数,砂比方差: 6.6764 为施工参数特征。,,,,segment_stats:红页L1HF:29:砂比:var,stat
E1399,排量平均值: 16.4271,施工参数,排量平均值: 16.4271 为施工参数特征。,,,,segment_stats:红页L1HF:29:排量:mean,stat
E1400,排量方差: 111.8951,施工参数,排量方差: 111.8951 为施工参数特征。,,,,segment_stats:红页L1HF:29:排量:var,stat
E1401,施工泵压平均值: 59.1098,施工参数,施工泵压平均值: 59.1098 为施工参数特征。,,,,segment_stats:红页L1HF:29:施工泵压:mean,stat
E1402,施工泵压方差: 158.2978,施工参数,施工泵压方差: 158.2978 为施工参数特征。,,,,segment_stats:红页L1HF:29:施工泵压:var,stat
E1403,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:29:加砂前,condition
E1404,施工时间 2024-01-19 08:34:20,时间点,施工时间 2024-01-19 08:34:20 为时间点实体。,,,,condition_time:红页L1HF:29:加砂前,time
E1405,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:砂比:mean,stat
E1406,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:砂比:var,stat
E1407,排量平均值: 9.9241,施工参数,排量平均值: 9.9241 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:排量:mean,stat
E1408,排量方差: 85.5726,施工参数,排量方差: 85.5726 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:排量:var,stat
E1409,施工泵压平均值: 55.1675,施工参数,施工泵压平均值: 55.1675 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:施工泵压:mean,stat
E1410,施工泵压方差: 236.1811,施工参数,施工泵压方差: 236.1811 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂前:施工泵压:var,stat
E1411,施工情况 加砂中,施工阶段,施工情况 加砂中 为施工阶段实体。,,,,condition:红页L1HF:29:加砂中,condition
E1412,施工时间 2024-01-19 09:05:20,时间点,施工时间 2024-01-19 09:05:20 为时间点实体。,,,,condition_time:红页L1HF:29:加砂中,time
E1413,砂比平均值: 9.9042,施工参数,砂比平均值: 9.9042 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:砂比:mean,stat
E1414,砂比方差: 6.6764,施工参数,砂比方差: 6.6764 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:砂比:var,stat
E1415,排量平均值: 23.8759,施工参数,排量平均值: 23.8759 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:排量:mean,stat
E1416,排量方差: 1.5751,施工参数,排量方差: 1.5751 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:排量:var,stat
E1417,施工泵压平均值: 66.2404,施工参数,施工泵压平均值: 66.2404 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:施工泵压:mean,stat
E1418,施工泵压方差: 3.9282,施工参数,施工泵压方差: 3.9282 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂中:施工泵压:var,stat
E1419,工况 缝口暂堵,工况事件,工况 缝口暂堵 为工况事件实体。,,,,worktype:红页L1HF:29:加砂中:缝口暂堵,worktype
E1420,工况时间 2024-01-19 09:54:40,时间点,工况时间 2024-01-19 09:54:40 为时间点实体。,,,,worktype_time:红页L1HF:29:加砂中:缝口暂堵,time
E1421,砂比平均值: 9.9407,施工参数,砂比平均值: 9.9407 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:砂比:mean,stat
E1422,砂比方差: 8.2424,施工参数,砂比方差: 8.2424 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:砂比:var,stat
E1423,排量平均值: 22.5515,施工参数,排量平均值: 22.5515 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:排量:mean,stat
E1424,排量方差: 3.3418,施工参数,排量方差: 3.3418 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:排量:var,stat
E1425,施工泵压平均值: 63.052,施工参数,施工泵压平均值: 63.052 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:施工泵压:mean,stat
E1426,施工泵压方差: 11.8831,施工参数,施工泵压方差: 11.8831 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:施工泵压:var,stat
E1427,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:29:加砂中:缝口暂堵,suggestion
E1428,工况 缝内暂堵,工况事件,工况 缝内暂堵 为工况事件实体。,,,,worktype:红页L1HF:29:加砂中:缝内暂堵,worktype
E1429,工况时间 2024-01-19 09:25:40,时间点,工况时间 2024-01-19 09:25:40 为时间点实体。,,,,worktype_time:红页L1HF:29:加砂中:缝内暂堵,time
E1430,砂比平均值: 5.9793,施工参数,砂比平均值: 5.9793 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:砂比:mean,stat
E1431,砂比方差: 2.2196,施工参数,砂比方差: 2.2196 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:砂比:var,stat
E1432,排量平均值: 24.0462,施工参数,排量平均值: 24.0462 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:排量:mean,stat
E1433,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:排量:var,stat
E1434,施工泵压平均值: 64.6351,施工参数,施工泵压平均值: 64.6351 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:施工泵压:mean,stat
E1435,施工泵压方差: 2.4135,施工参数,施工泵压方差: 2.4135 为施工参数特征。,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:施工泵压:var,stat
E1436,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:29:加砂中:缝内暂堵,suggestion
E1437,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:29:加砂后,condition
E1438,施工时间 2024-01-19 10:36:00,时间点,施工时间 2024-01-19 10:36:00 为时间点实体。,,,,condition_time:红页L1HF:29:加砂后,time
E1439,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:砂比:mean,stat
E1440,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:砂比:var,stat
E1441,排量平均值: 2.6421,施工参数,排量平均值: 2.6421 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:排量:mean,stat
E1442,排量方差: 55.0823,施工参数,排量方差: 55.0823 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:排量:var,stat
E1443,施工泵压平均值: 43.6431,施工参数,施工泵压平均值: 43.6431 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:施工泵压:mean,stat
E1444,施工泵压方差: 107.6313,施工参数,施工泵压方差: 107.6313 为施工参数特征。,,,,condition_stats:红页L1HF:29:加砂后:施工泵压:var,stat
E1445,段号 3,压裂段,段号 3 为压裂段实体。,,,,segment:红页L1HF:3,segment
E1446,段号时间 2024-01-05 16:37:30,时间点,段号时间 2024-01-05 16:37:30 为时间点实体。,,,,segment_time:红页L1HF:3,time
E1447,砂比平均值: 9.0127,施工参数,砂比平均值: 9.0127 为施工参数特征。,,,,segment_stats:红页L1HF:3:砂比:mean,stat
E1448,砂比方差: 7.9983,施工参数,砂比方差: 7.9983 为施工参数特征。,,,,segment_stats:红页L1HF:3:砂比:var,stat
E1449,排量平均值: 14.3861,施工参数,排量平均值: 14.3861 为施工参数特征。,,,,segment_stats:红页L1HF:3:排量:mean,stat
E1450,排量方差: 115.2013,施工参数,排量方差: 115.2013 为施工参数特征。,,,,segment_stats:红页L1HF:3:排量:var,stat
E1451,施工泵压平均值: 58.9877,施工参数,施工泵压平均值: 58.9877 为施工参数特征。,,,,segment_stats:红页L1HF:3:施工泵压:mean,stat
E1452,施工泵压方差: 486.872,施工参数,施工泵压方差: 486.872 为施工参数特征。,,,,segment_stats:红页L1HF:3:施工泵压:var,stat
E1453,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:3:加砂前,condition
E1454,施工时间 2024-01-05 16:37:30,时间点,施工时间 2024-01-05 16:37:30 为时间点实体。,,,,condition_time:红页L1HF:3:加砂前,time
E1455,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:砂比:mean,stat
E1456,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:砂比:var,stat
E1457,排量平均值: 5.8259,施工参数,排量平均值: 5.8259 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:排量:mean,stat
E1458,排量方差: 40.4994,施工参数,排量方差: 40.4994 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:排量:var,stat
E1459,施工泵压平均值: 49.4817,施工参数,施工泵压平均值: 49.4817 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:施工泵压:mean,stat
E1460,施工泵压方差: 335.933,施工参数,施工泵压方差: 335.933 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂前:施工泵压:var,stat
E1461,施工情况 加砂中,施工阶段,施工情况 加砂中 为施工阶段实体。,,,,condition:红页L1HF:3:加砂中,condition
E1462,施工时间 2024-01-05 17:14:30,时间点,施工时间 2024-01-05 17:14:30 为时间点实体。,,,,condition_time:红页L1HF:3:加砂中,time
E1463,砂比平均值: 9.0127,施工参数,砂比平均值: 9.0127 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:砂比:mean,stat
E1464,砂比方差: 7.9983,施工参数,砂比方差: 7.9983 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:砂比:var,stat
E1465,排量平均值: 22.9949,施工参数,排量平均值: 22.9949 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:排量:mean,stat
E1466,排量方差: 11.1465,施工参数,排量方差: 11.1465 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:排量:var,stat
E1467,施工泵压平均值: 74.3165,施工参数,施工泵压平均值: 74.3165 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:施工泵压:mean,stat
E1468,施工泵压方差: 75.3742,施工参数,施工泵压方差: 75.3742 为施工参数特征。,,,,condition_stats:红页L1HF:3:加砂中:施工泵压:var,stat
E1469,工况 缝口暂堵,工况事件,工况 缝口暂堵 为工况事件实体。,,,,worktype:红页L1HF:3:加砂中:缝口暂堵,worktype
E1470,工况时间 2024-01-05 17:43:50,时间点,工况时间 2024-01-05 17:43:50 为时间点实体。,,,,worktype_time:红页L1HF:3:加砂中:缝口暂堵,time
E1471,砂比平均值: 5.9667,施工参数,砂比平均值: 5.9667 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:砂比:mean,stat
E1472,砂比方差: 1.2089,施工参数,砂比方差: 1.2089 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:砂比:var,stat
E1473,排量平均值: 17.4673,施工参数,排量平均值: 17.4673 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:排量:mean,stat
E1474,排量方差: 27.5446,施工参数,排量方差: 27.5446 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:排量:var,stat
E1475,施工泵压平均值: 60.0983,施工参数,施工泵压平均值: 60.0983 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:施工泵压:mean,stat
E1476,施工泵压方差: 175.7511,施工参数,施工泵压方差: 175.7511 为施工参数特征。,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:施工泵压:var,stat
