entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_id
E01007,0@时间窗 W010,液型时间窗,井 红页L1HF-段 3-时间窗 W010 对应的液型使用实例。,,,,fluid_usage:红页L1HF:3:10:0
E01008,"施工泵压变化 起35.84→止0，变化-35.84，均值25.9739，范围[0, 35.84]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:3:10
E01009,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:3:10
E01010,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:3:10
E01011,段 30,压裂段,井 红页L1HF 的第 30 段。,,,,segment:红页L1HF:30
E01012,时间窗 W001,时间窗,井 红页L1HF-段 30 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:30:1
E01013,0@时间窗 W001,液型时间窗,井 红页L1HF-段 30-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:1:0
E01014,"施工泵压变化 起11.33→止11.33，变化0，均值11.33，范围[11.33, 11.33]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:1
E01015,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:1
E01016,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:1
E01017,时间窗 W002,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:2
E01018,0.12%减阻水@时间窗 W002,液型时间窗,井 红页L1HF-段 30-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:2:0.12%减阻水
E01019,"施工泵压变化 起25.39→止34.35，变化8.96，均值30.9589，范围[25.39, 34.35]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:2
E01020,"排量变化 起0.36→止2，变化1.64，均值1.7156，范围[0.36, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:2
E01021,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:2
E01022,时间窗 W003,时间窗,井 红页L1HF-段 30 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:30:3
E01023,15%HCl@时间窗 W003,液型时间窗,井 红页L1HF-段 30-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:3:15%HCl
E01024,"施工泵压变化 起34.54→止38.45，变化3.91，均值36.808，范围[34.54, 38.45]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:3
E01025,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:3
E01026,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:3
E01027,时间窗 W004,时间窗,井 红页L1HF-段 30 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:4
E01028,0.25%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 30-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:4:0.25%减阻水
E01029,"施工泵压变化 起38.5→止65.17，变化26.67，均值62.9493，范围[38.5, 89]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:4
E01030,"排量变化 起2→止24.08，变化22.08，均值14.0188，范围[2, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:4
E01031,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:4
E01032,时间窗 W005,时间窗,井 红页L1HF-段 30 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:5
E01033,0.18%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 30-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:5:0.18%减阻水
E01034,"施工泵压变化 起65.19→止66.47，变化1.28，均值65.8653，范围[65.17, 66.47]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:5
E01035,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:5
E01036,"砂比变化 起0.5→止7.1，变化6.6，均值5.8735，范围[0.5, 7.2]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:5
E01037,时间窗 W006,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:6
E01038,0.12%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 30-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:6:0.12%减阻水
E01039,"施工泵压变化 起66.34→止67.24，变化0.9，均值66.5935，范围[62.97, 67.45]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:6
E01040,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:6
E01041,"砂比变化 起8.7→止10，变化1.3，均值9.3201，范围[0.1, 11]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:6
E01042,时间窗 W007,时间窗,井 红页L1HF-段 30 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:7
E01043,0.18%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 30-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:7:0.18%减阻水
E01044,"施工泵压变化 起67.28→止67.26，变化-0.02，均值67.3991，范围[67.26, 67.52]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:7
E01045,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:7
E01046,"砂比变化 起10.3→止0.2，变化-10.1，均值10.9435，范围[0.2, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:7
E01047,时间窗 W008,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:8
E01048,0.12%减阻水@时间窗 W008,液型时间窗,井 红页L1HF-段 30-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:8:0.12%减阻水
E01049,"施工泵压变化 起66.16→止71.93，变化5.77，均值70.4913，范围[66.07, 72.69]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:8
E01050,"排量变化 起24.08→止24.09，变化0.01，均值24.0829，范围[24.08, 24.1]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:8
E01051,"砂比变化 起1.7→止9.7，变化8，均值10.0986，范围[0.1, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:8
E01052,时间窗 W009,时间窗,井 红页L1HF-段 30 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:9
E01053,0.18%减阻水@时间窗 W009,液型时间窗,井 红页L1HF-段 30-时间窗 W009 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:9:0.18%减阻水
E01054,"施工泵压变化 起71.95→止71.83，变化-0.12，均值71.9204，范围[71.79, 72]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:9
E01055,"排量变化 起24.09→止24.09，变化0，均值24.09，范围[24.09, 24.09]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:9
E01056,"砂比变化 起9.4→止0.5，变化-8.9，均值10.8958，范围[0.5, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:9
E01057,时间窗 W010,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:10
E01058,0.12%减阻水@时间窗 W010,液型时间窗,井 红页L1HF-段 30-时间窗 W010 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:10:0.12%减阻水
E01059,"施工泵压变化 起70.13→止86.72，变化16.59，均值71.5764，范围[45.51, 89.37]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:10
E01060,"排量变化 起24.09→止21.44，变化-2.65，均值16.9743，范围[0, 24.09]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:10
E01061,"砂比变化 起3.5→止0.4，变化-3.1，均值7.76，范围[0.4, 10.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:10
E01062,时间窗 W011,时间窗,井 红页L1HF-段 30 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:11
E01063,0.25%减阻水@时间窗 W011,液型时间窗,井 红页L1HF-段 30-时间窗 W011 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:11:0.25%减阻水
E01064,"施工泵压变化 起87.78→止91.05，变化3.27，均值90.0864，范围[87.78, 91.47]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:11
E01065,"排量变化 起21.71→止22.62，变化0.91，均值22.3686，范围[21.71, 22.62]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:11
E01066,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:11
E01067,时间窗 W012,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:12
E01068,0.12%减阻水@时间窗 W012,液型时间窗,井 红页L1HF-段 30-时间窗 W012 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:12:0.12%减阻水
E01069,"施工泵压变化 起90.93→止81.54，变化-9.39，均值83.7365，范围[80.24, 91.3]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:12
E01070,"排量变化 起22.62→止24.08，变化1.46，均值23.2535，范围[22.62, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:12
E01071,"砂比变化 起1.4→止12，变化10.6，均值9.6757，范围[0.1, 14.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:12
E01072,时间窗 W013,时间窗,井 红页L1HF-段 30 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:13
E01073,0.25%减阻水@时间窗 W013,液型时间窗,井 红页L1HF-段 30-时间窗 W013 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:13:0.25%减阻水
E01074,"施工泵压变化 起81.58→止83.79，变化2.21，均值83.8629，范围[81.44, 85.24]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:13
E01075,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:13
E01076,"砂比变化 起13.6→止0.1，变化-13.5，均值11.6222，范围[0.1, 14.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:13
E01077,时间窗 W014,时间窗,井 红页L1HF-段 30 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:30:14
E01078,0.12%减阻水@时间窗 W014,液型时间窗,井 红页L1HF-段 30-时间窗 W014 对应的液型使用实例。,,,,fluid_usage:红页L1HF:30:14:0.12%减阻水
E01079,"施工泵压变化 起83.06→止0.74，变化-82.32，均值43.9298，范围[0.74, 83.06]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:30:14
E01080,"排量变化 起24.09→止0，变化-24.09，均值1.1826，范围[0, 24.09]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:30:14
E01081,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:30:14
E01082,段 31,压裂段,井 红页L1HF 的第 31 段。,,,,segment:红页L1HF:31
E01083,时间窗 W001,时间窗,井 红页L1HF-段 31 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:31:1
E01084,0@时间窗 W001,液型时间窗,井 红页L1HF-段 31-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:1:0
E01085,"施工泵压变化 起13.43→止13.43，变化0，均值13.43，范围[13.43, 13.43]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:1
E01086,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:1
E01087,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:1
E01088,时间窗 W002,时间窗,井 红页L1HF-段 31 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:31:2
E01089,0.12%减阻水@时间窗 W002,液型时间窗,井 红页L1HF-段 31-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:2:0.12%减阻水
E01090,"施工泵压变化 起23.33→止35.03，变化11.7，均值31.1427，范围[23.33, 35.03]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:2
E01091,"排量变化 起0.58→止1.99，变化1.41，均值1.8262，范围[0.58, 1.99]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:2
E01092,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:2
E01093,时间窗 W003,时间窗,井 红页L1HF-段 31 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:31:3
E01094,15%HCl@时间窗 W003,液型时间窗,井 红页L1HF-段 31-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:3:15%HCl
E01095,"施工泵压变化 起35.2→止44.66，变化9.46，均值39.2397，范围[35.2, 50.55]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:3
E01096,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:3
E01097,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:3
E01098,时间窗 W004,时间窗,井 红页L1HF-段 31 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:31:4
E01099,0.25%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 31-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:4:0.25%减阻水
E01100,"施工泵压变化 起44.46→止62.63，变化18.17，均值60.5984，范围[43.09, 83.66]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:4
E01101,"排量变化 起1.99→止24.06，变化22.07，均值15.3332，范围[1.99, 24.06]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:4
E01102,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:4
E01103,时间窗 W005,时间窗,井 红页L1HF-段 31 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:31:5
E01104,0.18%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 31-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:5:0.18%减阻水
E01105,"施工泵压变化 起62.61→止62.79，变化0.18，均值62.6661，范围[62.4, 62.87]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:5
E01106,"排量变化 起24.06→止24.06，变化0，均值24.06，范围[24.06, 24.06]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:5
E01107,"砂比变化 起1.3→止7.1，变化5.8，均值6.3788，范围[1.3, 7.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:5
E01108,时间窗 W006,时间窗,井 红页L1HF-段 31 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:31:6
E01109,0.12%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 31-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:6:0.12%减阻水
E01110,"施工泵压变化 起62.73→止68.04，变化5.31，均值63.1423，范围[59.23, 71.4]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:6
E01111,"排量变化 起24.06→止24.05，变化-0.01，均值24.0547，范围[24.02, 24.06]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:6
E01112,"砂比变化 起8.6→止11.2，变化2.6，均值10.5775，范围[0.3, 12.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:31:6
E01113,时间窗 W007,时间窗,井 红页L1HF-段 31 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:31:7
E01114,0.18%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 31-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:31:7:0.18%减阻水
E01115,"施工泵压变化 起67.02→止63.8，变化-3.22，均值64.3229，范围[63.8, 67.02]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:31:7
E01116,"排量变化 起24.05→止24.05，变化0，均值24.05，范围[24.05, 24.05]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:31:7
