id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
1264,工况 主缝延伸,统计量,排量方差: 0.4403,E1260,E1265,worktype:红页L1HF:26:加砂中:主缝延伸,worktype_stats:红页L1HF:26:加砂中:主缝延伸:排量:var
1265,工况 主缝延伸,统计量,施工泵压平均值: 81.8425,E1260,E1266,worktype:红页L1HF:26:加砂中:主缝延伸,worktype_stats:红页L1HF:26:加砂中:主缝延伸:施工泵压:mean
1266,工况 主缝延伸,统计量,施工泵压方差: 36.479,E1260,E1267,worktype:红页L1HF:26:加砂中:主缝延伸,worktype_stats:红页L1HF:26:加砂中:主缝延伸:施工泵压:var
1267,工况 主缝延伸,当前建议,当前建议: 无建议,E1260,E1268,worktype:红页L1HF:26:加砂中:主缝延伸,suggestion:红页L1HF:26:加砂中:主缝延伸
1268,段号 26,施工情况,施工情况 加砂后,E1218,E1269,segment:红页L1HF:26,condition:红页L1HF:26:加砂后
1269,施工情况 加砂后,施工时间,施工时间 2024-01-17 19:32:40,E1269,E1270,condition:红页L1HF:26:加砂后,condition_time:红页L1HF:26:加砂后
1270,施工情况 加砂后,统计量,砂比平均值: 无数据,E1269,E1271,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:砂比:mean
1271,施工情况 加砂后,统计量,砂比方差: 无数据,E1269,E1272,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:砂比:var
1272,施工情况 加砂后,统计量,排量平均值: 1.9628,E1269,E1273,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:排量:mean
1273,施工情况 加砂后,统计量,排量方差: 32.4997,E1269,E1274,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:排量:var
1274,施工情况 加砂后,统计量,施工泵压平均值: 40.6661,E1269,E1275,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:施工泵压:mean
1275,施工情况 加砂后,统计量,施工泵压方差: 201.1448,E1269,E1276,condition:红页L1HF:26:加砂后,condition_stats:红页L1HF:26:加砂后:施工泵压:var
1276,井号 红页L1HF,段号,段号 27,E0001,E1277,well:红页L1HF,segment:红页L1HF:27
1277,段号 27,段号时间,段号时间 2024-01-18 08:38:30,E1277,E1278,segment:红页L1HF:27,segment_time:红页L1HF:27
1278,段号 27,统计量,砂比平均值: 9.7263,E1277,E1279,segment:红页L1HF:27,segment_stats:红页L1HF:27:砂比:mean
1279,段号 27,统计量,砂比方差: 5.8,E1277,E1280,segment:红页L1HF:27,segment_stats:红页L1HF:27:砂比:var
1280,段号 27,统计量,排量平均值: 15.8846,E1277,E1281,segment:红页L1HF:27,segment_stats:红页L1HF:27:排量:mean
1281,段号 27,统计量,排量方差: 114.6804,E1277,E1282,segment:红页L1HF:27,segment_stats:红页L1HF:27:排量:var
1282,段号 27,统计量,施工泵压平均值: 61.1737,E1277,E1283,segment:红页L1HF:27,segment_stats:红页L1HF:27:施工泵压:mean
1283,段号 27,统计量,施工泵压方差: 334.2218,E1277,E1284,segment:红页L1HF:27,segment_stats:红页L1HF:27:施工泵压:var
1284,段号 27,施工情况,施工情况 加砂前,E1277,E1285,segment:红页L1HF:27,condition:红页L1HF:27:加砂前
1285,施工情况 加砂前,施工时间,施工时间 2024-01-18 08:38:30,E1285,E1286,condition:红页L1HF:27:加砂前,condition_time:红页L1HF:27:加砂前
1286,施工情况 加砂前,统计量,砂比平均值: 无数据,E1285,E1287,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:砂比:mean
1287,施工情况 加砂前,统计量,砂比方差: 无数据,E1285,E1288,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:砂比:var
1288,施工情况 加砂前,统计量,排量平均值: 9.1282,E1285,E1289,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:排量:mean
1289,施工情况 加砂前,统计量,排量方差: 75.9931,E1285,E1290,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:排量:var
1290,施工情况 加砂前,统计量,施工泵压平均值: 55.2578,E1285,E1291,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:施工泵压:mean
1291,施工情况 加砂前,统计量,施工泵压方差: 235.8963,E1285,E1292,condition:红页L1HF:27:加砂前,condition_stats:红页L1HF:27:加砂前:施工泵压:var
1292,段号 27,施工情况,施工情况 加砂中,E1277,E1293,segment:红页L1HF:27,condition:红页L1HF:27:加砂中
1293,施工情况 加砂中,施工时间,施工时间 2024-01-18 09:12:30,E1293,E1294,condition:红页L1HF:27:加砂中,condition_time:红页L1HF:27:加砂中
1294,施工情况 加砂中,统计量,砂比平均值: 9.7263,E1293,E1295,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:砂比:mean
1295,施工情况 加砂中,统计量,砂比方差: 5.8,E1293,E1296,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:砂比:var
1296,施工情况 加砂中,统计量,排量平均值: 23.8468,E1293,E1297,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:排量:mean
1297,施工情况 加砂中,统计量,排量方差: 2.6249,E1293,E1298,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:排量:var
1298,施工情况 加砂中,统计量,施工泵压平均值: 73.4719,E1293,E1299,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:施工泵压:mean
1299,施工情况 加砂中,统计量,施工泵压方差: 15.7559,E1293,E1300,condition:红页L1HF:27:加砂中,condition_stats:红页L1HF:27:加砂中:施工泵压:var
1300,施工情况 加砂中,工况,工况 缝内暂堵,E1293,E1301,condition:红页L1HF:27:加砂中,worktype:红页L1HF:27:加砂中:缝内暂堵
1301,工况 缝内暂堵,工况时间,工况时间 2024-01-18 09:31:50,E1301,E1302,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_time:红页L1HF:27:加砂中:缝内暂堵
1302,工况 缝内暂堵,统计量,砂比平均值: 6.6674,E1301,E1303,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:砂比:mean
1303,工况 缝内暂堵,统计量,砂比方差: 2.9187,E1301,E1304,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:砂比:var
1304,工况 缝内暂堵,统计量,排量平均值: 24.0378,E1301,E1305,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:排量:mean
1305,工况 缝内暂堵,统计量,排量方差: 0.0,E1301,E1306,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:排量:var
1306,工况 缝内暂堵,统计量,施工泵压平均值: 71.6438,E1301,E1307,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:施工泵压:mean
1307,工况 缝内暂堵,统计量,施工泵压方差: 7.7707,E1301,E1308,worktype:红页L1HF:27:加砂中:缝内暂堵,worktype_stats:红页L1HF:27:加砂中:缝内暂堵:施工泵压:var
1308,工况 缝内暂堵,当前建议,当前建议: 无建议,E1301,E1309,worktype:红页L1HF:27:加砂中:缝内暂堵,suggestion:红页L1HF:27:加砂中:缝内暂堵
1309,施工情况 加砂中,工况,工况 缝口暂堵,E1293,E1310,condition:红页L1HF:27:加砂中,worktype:红页L1HF:27:加砂中:缝口暂堵
1310,工况 缝口暂堵,工况时间,工况时间 2024-01-18 09:53:30,E1310,E1311,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_time:红页L1HF:27:加砂中:缝口暂堵
1311,工况 缝口暂堵,统计量,砂比平均值: 9.4114,E1310,E1312,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:砂比:mean
1312,工况 缝口暂堵,统计量,砂比方差: 8.8359,E1310,E1313,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:砂比:var
1313,工况 缝口暂堵,统计量,排量平均值: 22.9464,E1310,E1314,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:排量:mean
1314,工况 缝口暂堵,统计量,排量方差: 2.7864,E1310,E1315,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:排量:var
1315,工况 缝口暂堵,统计量,施工泵压平均值: 73.1948,E1310,E1316,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:施工泵压:mean
1316,工况 缝口暂堵,统计量,施工泵压方差: 30.0465,E1310,E1317,worktype:红页L1HF:27:加砂中:缝口暂堵,worktype_stats:红页L1HF:27:加砂中:缝口暂堵:施工泵压:var
1317,工况 缝口暂堵,当前建议,当前建议: 无建议,E1310,E1318,worktype:红页L1HF:27:加砂中:缝口暂堵,suggestion:红页L1HF:27:加砂中:缝口暂堵
1318,施工情况 加砂中,工况,工况 主缝延伸,E1293,E1319,condition:红页L1HF:27:加砂中,worktype:红页L1HF:27:加砂中:主缝延伸
1319,工况 主缝延伸,工况时间,工况时间 2024-01-18 10:24:00,E1319,E1320,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_time:红页L1HF:27:加砂中:主缝延伸
1320,工况 主缝延伸,统计量,砂比平均值: 10.6437,E1319,E1321,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:砂比:mean
1321,工况 主缝延伸,统计量,砂比方差: 4.1531,E1319,E1322,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:砂比:var
1322,工况 主缝延伸,统计量,排量平均值: 24.04,E1319,E1323,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:排量:mean
1323,工况 主缝延伸,统计量,排量方差: 0.0,E1319,E1324,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:排量:var
1324,工况 主缝延伸,统计量,施工泵压平均值: 76.1909,E1319,E1325,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:施工泵压:mean
1325,工况 主缝延伸,统计量,施工泵压方差: 0.3709,E1319,E1326,worktype:红页L1HF:27:加砂中:主缝延伸,worktype_stats:红页L1HF:27:加砂中:主缝延伸:施工泵压:var
1326,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E1319,E1327,worktype:红页L1HF:27:加砂中:主缝延伸,suggestion:红页L1HF:27:加砂中:主缝延伸
1327,段号 27,施工情况,施工情况 加砂后,E1277,E1328,segment:红页L1HF:27,condition:红页L1HF:27:加砂后
1328,施工情况 加砂后,施工时间,施工时间 2024-01-18 10:42:40,E1328,E1329,condition:红页L1HF:27:加砂后,condition_time:红页L1HF:27:加砂后
1329,施工情况 加砂后,统计量,砂比平均值: 无数据,E1328,E1330,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:砂比:mean
1330,施工情况 加砂后,统计量,砂比方差: 无数据,E1328,E1331,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:砂比:var
1331,施工情况 加砂后,统计量,排量平均值: 2.6025,E1328,E1332,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:排量:mean
1332,施工情况 加砂后,统计量,排量方差: 54.1092,E1328,E1333,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:排量:var
1333,施工情况 加砂后,统计量,施工泵压平均值: 36.093,E1328,E1334,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:施工泵压:mean
1334,施工情况 加砂后,统计量,施工泵压方差: 191.4231,E1328,E1335,condition:红页L1HF:27:加砂后,condition_stats:红页L1HF:27:加砂后:施工泵压:var
1335,施工情况 加砂后,工况,工况 主缝延伸,E1328,E1336,condition:红页L1HF:27:加砂后,worktype:红页L1HF:27:加砂后:主缝延伸
1336,工况 主缝延伸,工况时间,工况时间 2024-01-18 10:42:40,E1336,E1337,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_time:红页L1HF:27:加砂后:主缝延伸
1337,工况 主缝延伸,统计量,砂比平均值: 无数据,E1336,E1338,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:砂比:mean
1338,工况 主缝延伸,统计量,砂比方差: 无数据,E1336,E1339,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:砂比:var
1339,工况 主缝延伸,统计量,排量平均值: 24.04,E1336,E1340,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:排量:mean
1340,工况 主缝延伸,统计量,排量方差: 0.0,E1336,E1341,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:排量:var
1341,工况 主缝延伸,统计量,施工泵压平均值: 75.9,E1336,E1342,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:施工泵压:mean
1342,工况 主缝延伸,统计量,施工泵压方差: 0.0,E1336,E1343,worktype:红页L1HF:27:加砂后:主缝延伸,worktype_stats:红页L1HF:27:加砂后:主缝延伸:施工泵压:var
1343,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E1336,E1344,worktype:红页L1HF:27:加砂后:主缝延伸,suggestion:红页L1HF:27:加砂后:主缝延伸
1344,井号 红页L1HF,段号,段号 28,E0001,E1345,well:红页L1HF,segment:红页L1HF:28
1345,段号 28,段号时间,段号时间 2024-01-18 14:53:10,E1345,E1346,segment:红页L1HF:28,segment_time:红页L1HF:28
1346,段号 28,统计量,砂比平均值: 9.5393,E1345,E1347,segment:红页L1HF:28,segment_stats:红页L1HF:28:砂比:mean
1347,段号 28,统计量,砂比方差: 6.8364,E1345,E1348,segment:红页L1HF:28,segment_stats:红页L1HF:28:砂比:var
1348,段号 28,统计量,排量平均值: 16.8862,E1345,E1349,segment:红页L1HF:28,segment_stats:红页L1HF:28:排量:mean
1349,段号 28,统计量,排量方差: 106.3758,E1345,E1350,segment:红页L1HF:28,segment_stats:红页L1HF:28:排量:var
1350,段号 28,统计量,施工泵压平均值: 59.3915,E1345,E1351,segment:红页L1HF:28,segment_stats:红页L1HF:28:施工泵压:mean
1351,段号 28,统计量,施工泵压方差: 264.3756,E1345,E1352,segment:红页L1HF:28,segment_stats:红页L1HF:28:施工泵压:var
1352,段号 28,施工情况,施工情况 加砂前,E1345,E1353,segment:红页L1HF:28,condition:红页L1HF:28:加砂前
1353,施工情况 加砂前,施工时间,施工时间 2024-01-18 14:53:10,E1353,E1354,condition:红页L1HF:28:加砂前,condition_time:红页L1HF:28:加砂前
1354,施工情况 加砂前,统计量,砂比平均值: 无数据,E1353,E1355,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:砂比:mean
1355,施工情况 加砂前,统计量,砂比方差: 无数据,E1353,E1356,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:砂比:var
1356,施工情况 加砂前,统计量,排量平均值: 9.4609,E1353,E1357,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:排量:mean
1357,施工情况 加砂前,统计量,排量方差: 82.7874,E1353,E1358,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:排量:var
1358,施工情况 加砂前,统计量,施工泵压平均值: 51.1927,E1353,E1359,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:施工泵压:mean
1359,施工情况 加砂前,统计量,施工泵压方差: 382.2188,E1353,E1360,condition:红页L1HF:28:加砂前,condition_stats:红页L1HF:28:加砂前:施工泵压:var
1360,段号 28,施工情况,施工情况 加砂中,E1345,E1361,segment:红页L1HF:28,condition:红页L1HF:28:加砂中
1361,施工情况 加砂中,施工时间,施工时间 2024-01-18 15:26:00,E1361,E1362,condition:红页L1HF:28:加砂中,condition_time:红页L1HF:28:加砂中
1362,施工情况 加砂中,统计量,砂比平均值: 9.5393,E1361,E1363,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:砂比:mean
1363,施工情况 加砂中,统计量,砂比方差: 6.8364,E1361,E1364,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:砂比:var
1364,施工情况 加砂中,统计量,排量平均值: 23.7767,E1361,E1365,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:排量:mean
1365,施工情况 加砂中,统计量,排量方差: 2.7112,E1361,E1366,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:排量:var
1366,施工情况 加砂中,统计量,施工泵压平均值: 68.896,E1361,E1367,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:施工泵压:mean
1367,施工情况 加砂中,统计量,施工泵压方差: 8.52,E1361,E1368,condition:红页L1HF:28:加砂中,condition_stats:红页L1HF:28:加砂中:施工泵压:var
1368,施工情况 加砂中,工况,工况 其他,E1361,E1369,condition:红页L1HF:28:加砂中,worktype:红页L1HF:28:加砂中:其他
1369,工况 其他,工况时间,工况时间 2024-01-18 16:13:20,E1369,E1370,worktype:红页L1HF:28:加砂中:其他,worktype_time:红页L1HF:28:加砂中:其他
1370,工况 其他,统计量,砂比平均值: 8.119,E1369,E1371,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:砂比:mean
1371,工况 其他,统计量,砂比方差: 9.1396,E1369,E1372,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:砂比:var
1372,工况 其他,统计量,排量平均值: 22.0918,E1369,E1373,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:排量:mean
1373,工况 其他,统计量,排量方差: 3.8259,E1369,E1374,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:排量:var
1374,工况 其他,统计量,施工泵压平均值: 64.7441,E1369,E1375,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:mean
1375,工况 其他,统计量,施工泵压方差: 15.2395,E1369,E1376,worktype:红页L1HF:28:加砂中:其他,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:var
1376,工况 其他,当前建议,当前建议: 未投加绳结，后期压力平缓下降。投加绳结有利于裂缝均匀扩展,E1369,E1377,worktype:红页L1HF:28:加砂中:其他,suggestion:红页L1HF:28:加砂中:其他
1377,施工情况 加砂中,工况,工况 主缝延伸,E1361,E1378,condition:红页L1HF:28:加砂中,worktype:红页L1HF:28:加砂中:主缝延伸
1378,工况 主缝延伸,工况时间,工况时间 2024-01-18 16:24:00,E1378,E1379,worktype:红页L1HF:28:加砂中:主缝延伸,worktype_time:红页L1HF:28:加砂中:主缝延伸
