entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id
E1340,排量平均值: 24.04,stat,,,,,worktype_stats:红页L1HF:27:加砂后:主缝延伸:排量:mean
E1341,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:27:加砂后:主缝延伸:排量:var
E1342,施工泵压平均值: 75.9,stat,,,,,worktype_stats:红页L1HF:27:加砂后:主缝延伸:施工泵压:mean
E1343,施工泵压方差: 0.0,stat,,,,,worktype_stats:红页L1HF:27:加砂后:主缝延伸:施工泵压:var
E1344,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:27:加砂后:主缝延伸
E1345,段号 28,segment,,,,,segment:红页L1HF:28
E1346,段号时间 2024-01-18 14:53:10,time,,,,,segment_time:红页L1HF:28
E1347,砂比平均值: 9.5393,stat,,,,,segment_stats:红页L1HF:28:砂比:mean
E1348,砂比方差: 6.8364,stat,,,,,segment_stats:红页L1HF:28:砂比:var
E1349,排量平均值: 16.8862,stat,,,,,segment_stats:红页L1HF:28:排量:mean
E1350,排量方差: 106.3758,stat,,,,,segment_stats:红页L1HF:28:排量:var
E1351,施工泵压平均值: 59.3915,stat,,,,,segment_stats:红页L1HF:28:施工泵压:mean
E1352,施工泵压方差: 264.3756,stat,,,,,segment_stats:红页L1HF:28:施工泵压:var
E1353,施工情况 加砂前,condition,,,,,condition:红页L1HF:28:加砂前
E1354,施工时间 2024-01-18 14:53:10,time,,,,,condition_time:红页L1HF:28:加砂前
E1355,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:28:加砂前:砂比:mean
E1356,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:28:加砂前:砂比:var
E1357,排量平均值: 9.4609,stat,,,,,condition_stats:红页L1HF:28:加砂前:排量:mean
E1358,排量方差: 82.7874,stat,,,,,condition_stats:红页L1HF:28:加砂前:排量:var
E1359,施工泵压平均值: 51.1927,stat,,,,,condition_stats:红页L1HF:28:加砂前:施工泵压:mean
E1360,施工泵压方差: 382.2188,stat,,,,,condition_stats:红页L1HF:28:加砂前:施工泵压:var
E1361,施工情况 加砂中,condition,,,,,condition:红页L1HF:28:加砂中
E1362,施工时间 2024-01-18 15:26:00,time,,,,,condition_time:红页L1HF:28:加砂中
E1363,砂比平均值: 9.5393,stat,,,,,condition_stats:红页L1HF:28:加砂中:砂比:mean
E1364,砂比方差: 6.8364,stat,,,,,condition_stats:红页L1HF:28:加砂中:砂比:var
E1365,排量平均值: 23.7767,stat,,,,,condition_stats:红页L1HF:28:加砂中:排量:mean
E1366,排量方差: 2.7112,stat,,,,,condition_stats:红页L1HF:28:加砂中:排量:var
E1367,施工泵压平均值: 68.896,stat,,,,,condition_stats:红页L1HF:28:加砂中:施工泵压:mean
E1368,施工泵压方差: 8.52,stat,,,,,condition_stats:红页L1HF:28:加砂中:施工泵压:var
E1369,工况 其他,worktype,,,,,worktype:红页L1HF:28:加砂中:其他
E1370,工况时间 2024-01-18 16:13:20,time,,,,,worktype_time:红页L1HF:28:加砂中:其他
E1371,砂比平均值: 8.119,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:砂比:mean
E1372,砂比方差: 9.1396,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:砂比:var
E1373,排量平均值: 22.0918,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:排量:mean
E1374,排量方差: 3.8259,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:排量:var
E1375,施工泵压平均值: 64.7441,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:mean
E1376,施工泵压方差: 15.2395,stat,,,,,worktype_stats:红页L1HF:28:加砂中:其他:施工泵压:var
E1377,当前建议: 未投加绳结，后期压力平缓下降。投加绳结有利于裂缝均匀扩展,suggestion,,,,,suggestion:红页L1HF:28:加砂中:其他
E1378,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:28:加砂中:主缝延伸
E1379,工况时间 2024-01-18 16:24:00,time,,,,,worktype_time:红页L1HF:28:加砂中:主缝延伸
E1380,砂比平均值: 10.4932,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:砂比:mean
E1381,砂比方差: 5.838,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:砂比:var
E1382,排量平均值: 24.04,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:排量:mean
E1383,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:排量:var
E1384,施工泵压平均值: 68.7256,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:施工泵压:mean
E1385,施工泵压方差: 1.3468,stat,,,,,worktype_stats:红页L1HF:28:加砂中:主缝延伸:施工泵压:var
E1386,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:28:加砂中:主缝延伸
E1387,施工情况 加砂后,condition,,,,,condition:红页L1HF:28:加砂后
E1388,施工时间 2024-01-18 16:58:10,time,,,,,condition_time:红页L1HF:28:加砂后
E1389,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:28:加砂后:砂比:mean
E1390,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:28:加砂后:砂比:var
E1391,排量平均值: 2.6933,stat,,,,,condition_stats:红页L1HF:28:加砂后:排量:mean
E1392,排量方差: 54.9375,stat,,,,,condition_stats:红页L1HF:28:加砂后:排量:var
E1393,施工泵压平均值: 37.3997,stat,,,,,condition_stats:红页L1HF:28:加砂后:施工泵压:mean
E1394,施工泵压方差: 113.76,stat,,,,,condition_stats:红页L1HF:28:加砂后:施工泵压:var
E1395,段号 29,segment,,,,,segment:红页L1HF:29
E1396,段号时间 2024-01-19 08:34:20,time,,,,,segment_time:红页L1HF:29
E1397,砂比平均值: 9.9042,stat,,,,,segment_stats:红页L1HF:29:砂比:mean
E1398,砂比方差: 6.6764,stat,,,,,segment_stats:红页L1HF:29:砂比:var
E1399,排量平均值: 16.4271,stat,,,,,segment_stats:红页L1HF:29:排量:mean
E1400,排量方差: 111.8951,stat,,,,,segment_stats:红页L1HF:29:排量:var
E1401,施工泵压平均值: 59.1098,stat,,,,,segment_stats:红页L1HF:29:施工泵压:mean
E1402,施工泵压方差: 158.2978,stat,,,,,segment_stats:红页L1HF:29:施工泵压:var
E1403,施工情况 加砂前,condition,,,,,condition:红页L1HF:29:加砂前
E1404,施工时间 2024-01-19 08:34:20,time,,,,,condition_time:红页L1HF:29:加砂前
E1405,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:29:加砂前:砂比:mean
E1406,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:29:加砂前:砂比:var
E1407,排量平均值: 9.9241,stat,,,,,condition_stats:红页L1HF:29:加砂前:排量:mean
E1408,排量方差: 85.5726,stat,,,,,condition_stats:红页L1HF:29:加砂前:排量:var
E1409,施工泵压平均值: 55.1675,stat,,,,,condition_stats:红页L1HF:29:加砂前:施工泵压:mean
E1410,施工泵压方差: 236.1811,stat,,,,,condition_stats:红页L1HF:29:加砂前:施工泵压:var
E1411,施工情况 加砂中,condition,,,,,condition:红页L1HF:29:加砂中
E1412,施工时间 2024-01-19 09:05:20,time,,,,,condition_time:红页L1HF:29:加砂中
E1413,砂比平均值: 9.9042,stat,,,,,condition_stats:红页L1HF:29:加砂中:砂比:mean
E1414,砂比方差: 6.6764,stat,,,,,condition_stats:红页L1HF:29:加砂中:砂比:var
E1415,排量平均值: 23.8759,stat,,,,,condition_stats:红页L1HF:29:加砂中:排量:mean
E1416,排量方差: 1.5751,stat,,,,,condition_stats:红页L1HF:29:加砂中:排量:var
E1417,施工泵压平均值: 66.2404,stat,,,,,condition_stats:红页L1HF:29:加砂中:施工泵压:mean
E1418,施工泵压方差: 3.9282,stat,,,,,condition_stats:红页L1HF:29:加砂中:施工泵压:var
E1419,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:29:加砂中:缝口暂堵
E1420,工况时间 2024-01-19 09:54:40,time,,,,,worktype_time:红页L1HF:29:加砂中:缝口暂堵
E1421,砂比平均值: 9.9407,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:砂比:mean
E1422,砂比方差: 8.2424,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:砂比:var
E1423,排量平均值: 22.5515,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:排量:mean
E1424,排量方差: 3.3418,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:排量:var
E1425,施工泵压平均值: 63.052,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:施工泵压:mean
E1426,施工泵压方差: 11.8831,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝口暂堵:施工泵压:var
E1427,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:29:加砂中:缝口暂堵
E1428,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:29:加砂中:缝内暂堵
E1429,工况时间 2024-01-19 09:25:40,time,,,,,worktype_time:红页L1HF:29:加砂中:缝内暂堵
E1430,砂比平均值: 5.9793,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:砂比:mean
E1431,砂比方差: 2.2196,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:砂比:var
E1432,排量平均值: 24.0462,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:排量:mean
E1433,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:排量:var
E1434,施工泵压平均值: 64.6351,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:施工泵压:mean
E1435,施工泵压方差: 2.4135,stat,,,,,worktype_stats:红页L1HF:29:加砂中:缝内暂堵:施工泵压:var
E1436,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:29:加砂中:缝内暂堵
E1437,施工情况 加砂后,condition,,,,,condition:红页L1HF:29:加砂后
E1438,施工时间 2024-01-19 10:36:00,time,,,,,condition_time:红页L1HF:29:加砂后
E1439,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:29:加砂后:砂比:mean
E1440,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:29:加砂后:砂比:var
E1441,排量平均值: 2.6421,stat,,,,,condition_stats:红页L1HF:29:加砂后:排量:mean
E1442,排量方差: 55.0823,stat,,,,,condition_stats:红页L1HF:29:加砂后:排量:var
E1443,施工泵压平均值: 43.6431,stat,,,,,condition_stats:红页L1HF:29:加砂后:施工泵压:mean
E1444,施工泵压方差: 107.6313,stat,,,,,condition_stats:红页L1HF:29:加砂后:施工泵压:var
E1445,段号 3,segment,,,,,segment:红页L1HF:3
E1446,段号时间 2024-01-05 16:37:30,time,,,,,segment_time:红页L1HF:3
E1447,砂比平均值: 9.0127,stat,,,,,segment_stats:红页L1HF:3:砂比:mean
E1448,砂比方差: 7.9983,stat,,,,,segment_stats:红页L1HF:3:砂比:var
E1449,排量平均值: 14.3861,stat,,,,,segment_stats:红页L1HF:3:排量:mean
E1450,排量方差: 115.2013,stat,,,,,segment_stats:红页L1HF:3:排量:var
E1451,施工泵压平均值: 58.9877,stat,,,,,segment_stats:红页L1HF:3:施工泵压:mean
E1452,施工泵压方差: 486.872,stat,,,,,segment_stats:红页L1HF:3:施工泵压:var
E1453,施工情况 加砂前,condition,,,,,condition:红页L1HF:3:加砂前
E1454,施工时间 2024-01-05 16:37:30,time,,,,,condition_time:红页L1HF:3:加砂前
E1455,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:3:加砂前:砂比:mean
E1456,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:3:加砂前:砂比:var
E1457,排量平均值: 5.8259,stat,,,,,condition_stats:红页L1HF:3:加砂前:排量:mean
E1458,排量方差: 40.4994,stat,,,,,condition_stats:红页L1HF:3:加砂前:排量:var
E1459,施工泵压平均值: 49.4817,stat,,,,,condition_stats:红页L1HF:3:加砂前:施工泵压:mean
E1460,施工泵压方差: 335.933,stat,,,,,condition_stats:红页L1HF:3:加砂前:施工泵压:var
E1461,施工情况 加砂中,condition,,,,,condition:红页L1HF:3:加砂中
E1462,施工时间 2024-01-05 17:14:30,time,,,,,condition_time:红页L1HF:3:加砂中
E1463,砂比平均值: 9.0127,stat,,,,,condition_stats:红页L1HF:3:加砂中:砂比:mean
E1464,砂比方差: 7.9983,stat,,,,,condition_stats:红页L1HF:3:加砂中:砂比:var
E1465,排量平均值: 22.9949,stat,,,,,condition_stats:红页L1HF:3:加砂中:排量:mean
E1466,排量方差: 11.1465,stat,,,,,condition_stats:红页L1HF:3:加砂中:排量:var
E1467,施工泵压平均值: 74.3165,stat,,,,,condition_stats:红页L1HF:3:加砂中:施工泵压:mean
E1468,施工泵压方差: 75.3742,stat,,,,,condition_stats:红页L1HF:3:加砂中:施工泵压:var
E1469,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:3:加砂中:缝口暂堵
E1470,工况时间 2024-01-05 17:43:50,time,,,,,worktype_time:红页L1HF:3:加砂中:缝口暂堵
E1471,砂比平均值: 5.9667,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:砂比:mean
E1472,砂比方差: 1.2089,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:砂比:var
E1473,排量平均值: 17.4673,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:排量:mean
E1474,排量方差: 27.5446,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:排量:var
E1475,施工泵压平均值: 60.0983,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:施工泵压:mean
E1476,施工泵压方差: 175.7511,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝口暂堵:施工泵压:var
E1477,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:3:加砂中:缝口暂堵
E1478,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:3:加砂中:缝内暂堵
E1479,工况时间 2024-01-05 18:13:40,time,,,,,worktype_time:红页L1HF:3:加砂中:缝内暂堵
E1480,砂比平均值: 9.7704,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:砂比:mean
E1481,砂比方差: 4.8325,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:砂比:var
E1482,排量平均值: 24.0008,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:排量:mean
E1483,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:排量:var
E1484,施工泵压平均值: 76.7075,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:施工泵压:mean
E1485,施工泵压方差: 5.4693,stat,,,,,worktype_stats:红页L1HF:3:加砂中:缝内暂堵:施工泵压:var
E1486,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:3:加砂中:缝内暂堵
E1487,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:3:加砂中:主缝延伸
E1488,工况时间 2024-01-05 18:25:00,time,,,,,worktype_time:红页L1HF:3:加砂中:主缝延伸
E1489,砂比平均值: 11.7724,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:砂比:mean
E1490,砂比方差: 8.2906,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:砂比:var
E1491,排量平均值: 24.0039,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:排量:mean
E1492,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:排量:var
E1493,施工泵压平均值: 76.9558,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:施工泵压:mean
E1494,施工泵压方差: 3.038,stat,,,,,worktype_stats:红页L1HF:3:加砂中:主缝延伸:施工泵压:var
E1495,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:3:加砂中:主缝延伸
E1496,施工情况 加砂后,condition,,,,,condition:红页L1HF:3:加砂后
E1497,施工时间 2024-01-05 18:36:20,time,,,,,condition_time:红页L1HF:3:加砂后
E1498,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:3:加砂后:砂比:mean
E1499,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:3:加砂后:砂比:var
E1500,排量平均值: 2.5333,stat,,,,,condition_stats:红页L1HF:3:加砂后:排量:mean
E1501,排量方差: 51.7618,stat,,,,,condition_stats:红页L1HF:3:加砂后:排量:var
E1502,施工泵压平均值: 31.2961,stat,,,,,condition_stats:红页L1HF:3:加砂后:施工泵压:mean
E1503,施工泵压方差: 234.1764,stat,,,,,condition_stats:红页L1HF:3:加砂后:施工泵压:var
E1504,段号 30,segment,,,,,segment:红页L1HF:30
E1505,段号时间 2024-01-19 15:08:40,time,,,,,segment_time:红页L1HF:30
E1506,砂比平均值: 9.5128,stat,,,,,segment_stats:红页L1HF:30:砂比:mean
E1507,砂比方差: 7.4455,stat,,,,,segment_stats:红页L1HF:30:砂比:var
E1508,排量平均值: 16.9715,stat,,,,,segment_stats:红页L1HF:30:排量:mean
E1509,排量方差: 101.6465,stat,,,,,segment_stats:红页L1HF:30:排量:var
E1510,施工泵压平均值: 64.9052,stat,,,,,segment_stats:红页L1HF:30:施工泵压:mean
E1511,施工泵压方差: 247.4064,stat,,,,,segment_stats:红页L1HF:30:施工泵压:var
E1512,施工情况 加砂前,condition,,,,,condition:红页L1HF:30:加砂前
E1513,施工时间 2024-01-19 15:08:40,time,,,,,condition_time:红页L1HF:30:加砂前
E1514,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:30:加砂前:砂比:mean
E1515,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:30:加砂前:砂比:var
E1516,排量平均值: 10.6514,stat,,,,,condition_stats:红页L1HF:30:加砂前:排量:mean
E1517,排量方差: 83.9113,stat,,,,,condition_stats:红页L1HF:30:加砂前:排量:var
E1518,施工泵压平均值: 54.9737,stat,,,,,condition_stats:红页L1HF:30:加砂前:施工泵压:mean
E1519,施工泵压方差: 304.1431,stat,,,,,condition_stats:红页L1HF:30:加砂前:施工泵压:var
E1520,施工情况 加砂中,condition,,,,,condition:红页L1HF:30:加砂中
E1521,施工时间 2024-01-19 15:38:30,time,,,,,condition_time:红页L1HF:30:加砂中
E1522,砂比平均值: 9.5128,stat,,,,,condition_stats:红页L1HF:30:加砂中:砂比:mean
E1523,砂比方差: 7.4455,stat,,,,,condition_stats:红页L1HF:30:加砂中:砂比:var
E1524,排量平均值: 22.7996,stat,,,,,condition_stats:红页L1HF:30:加砂中:排量:mean
E1525,排量方差: 15.3548,stat,,,,,condition_stats:红页L1HF:30:加砂中:排量:var
E1526,施工泵压平均值: 72.9657,stat,,,,,condition_stats:红页L1HF:30:加砂中:施工泵压:mean
E1527,施工泵压方差: 66.8862,stat,,,,,condition_stats:红页L1HF:30:加砂中:施工泵压:var
E1528,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:30:加砂中:缝内暂堵
E1529,工况时间 2024-01-19 15:59:50,time,,,,,worktype_time:红页L1HF:30:加砂中:缝内暂堵
E1530,砂比平均值: 7.139,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:砂比:mean
E1531,砂比方差: 7.1516,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:砂比:var
E1532,排量平均值: 24.0811,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:排量:mean
E1533,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:排量:var
E1534,施工泵压平均值: 67.7143,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:施工泵压:mean
E1535,施工泵压方差: 4.0277,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝内暂堵:施工泵压:var
E1536,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:30:加砂中:缝内暂堵
E1537,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:30:加砂中:缝口暂堵
E1538,工况时间 2024-01-19 16:17:10,time,,,,,worktype_time:红页L1HF:30:加砂中:缝口暂堵
E1539,砂比平均值: 7.7771,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:砂比:mean
E1540,砂比方差: 6.7566,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:砂比:var
E1541,排量平均值: 18.7239,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:排量:mean
E1542,排量方差: 71.8951,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:排量:var
E1543,施工泵压平均值: 67.6457,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:施工泵压:mean
E1544,施工泵压方差: 44.3504,stat,,,,,worktype_stats:红页L1HF:30:加砂中:缝口暂堵:施工泵压:var
E1545,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:30:加砂中:缝口暂堵
E1546,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:30:加砂中:主缝延伸
E1547,工况时间 2024-01-19 17:24:40,time,,,,,worktype_time:红页L1HF:30:加砂中:主缝延伸
E1548,砂比平均值: 11.1136,stat,,,,,worktype_stats:红页L1HF:30:加砂中:主缝延伸:砂比:mean
E1549,砂比方差: 6.1679,stat,,,,,worktype_stats:红页L1HF:30:加砂中:主缝延伸:砂比:var
E1550,排量平均值: 23.4844,stat,,,,,worktype_stats:红页L1HF:30:加砂中:主缝延伸:排量:mean
