id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
2341,时间窗 W008,采用液型,0.18%减阻水@时间窗 W008,E00996,E00997,time_window:红页L1HF:3:8,fluid_usage:红页L1HF:3:8:0.18%减阻水
2342,0.18%减阻水@时间窗 W008,液型类别,液型 0.18%减阻水,E00997,E00033,fluid_usage:红页L1HF:3:8:0.18%减阻水,fluid_type:0.18%减阻水
2343,0.18%减阻水@时间窗 W008,开始时间,2024-01-05 18:36:40,E00997,,fluid_usage:红页L1HF:3:8:0.18%减阻水,
2344,0.18%减阻水@时间窗 W008,结束时间,2024-01-05 18:37:10,E00997,,fluid_usage:红页L1HF:3:8:0.18%减阻水,
2345,0.18%减阻水@时间窗 W008,持续时间,30秒,E00997,,fluid_usage:红页L1HF:3:8:0.18%减阻水,
2346,0.18%减阻水@时间窗 W008,泵压特征,"施工泵压变化 起76.68→止76.73，变化0.05，均值76.6775，范围[76.65, 76.73]",E00997,E00998,fluid_usage:红页L1HF:3:8:0.18%减阻水,pressure_feature:红页L1HF:3:8
2347,0.18%减阻水@时间窗 W008,排量特征,"排量变化 起24.01→止24，变化-0.01，均值24.0025，范围[24, 24.01]",E00997,E00999,fluid_usage:红页L1HF:3:8:0.18%减阻水,flow_feature:红页L1HF:3:8
2348,0.18%减阻水@时间窗 W008,砂比特征,砂比变化：0,E00997,E01000,fluid_usage:红页L1HF:3:8:0.18%减阻水,sand_feature:红页L1HF:3:8
2349,时间窗 W008,施工特征,"施工泵压变化 起76.68→止76.73，变化0.05，均值76.6775，范围[76.65, 76.73]",E00996,E00998,time_window:红页L1HF:3:8,pressure_feature:红页L1HF:3:8
2350,时间窗 W008,施工特征,"排量变化 起24.01→止24，变化-0.01，均值24.0025，范围[24, 24.01]",E00996,E00999,time_window:红页L1HF:3:8,flow_feature:红页L1HF:3:8
2351,时间窗 W008,砂比特征,砂比变化：0,E00996,E01000,time_window:红页L1HF:3:8,sand_feature:红页L1HF:3:8
2352,段 3,包含时间窗,时间窗 W009,E00960,E01001,segment:红页L1HF:3,time_window:红页L1HF:3:9
2353,时间窗 W009,采用液型,0.12%减阻水@时间窗 W009,E01001,E01002,time_window:红页L1HF:3:9,fluid_usage:红页L1HF:3:9:0.12%减阻水
2354,0.12%减阻水@时间窗 W009,液型类别,液型 0.12%减阻水,E01002,E00010,fluid_usage:红页L1HF:3:9:0.12%减阻水,fluid_type:0.12%减阻水
2355,0.12%减阻水@时间窗 W009,开始时间,2024-01-05 18:37:20,E01002,,fluid_usage:红页L1HF:3:9:0.12%减阻水,
2356,0.12%减阻水@时间窗 W009,结束时间,2024-01-05 18:40:30,E01002,,fluid_usage:红页L1HF:3:9:0.12%减阻水,
2357,0.12%减阻水@时间窗 W009,持续时间,3分钟10秒,E01002,,fluid_usage:红页L1HF:3:9:0.12%减阻水,
2358,0.12%减阻水@时间窗 W009,泵压特征,"施工泵压变化 起76.75→止32.32，变化-44.43，均值67.8，范围[32.32, 76.75]",E01002,E01003,fluid_usage:红页L1HF:3:9:0.12%减阻水,pressure_feature:红页L1HF:3:9
2359,0.12%减阻水@时间窗 W009,排量特征,"排量变化 起24→止1.04，变化-22.96，均值19.9317，范围[1.04, 24.02]",E01002,E01004,fluid_usage:红页L1HF:3:9:0.12%减阻水,flow_feature:红页L1HF:3:9
2360,0.12%减阻水@时间窗 W009,砂比特征,砂比变化：0,E01002,E01005,fluid_usage:红页L1HF:3:9:0.12%减阻水,sand_feature:红页L1HF:3:9
2361,时间窗 W009,施工特征,"施工泵压变化 起76.75→止32.32，变化-44.43，均值67.8，范围[32.32, 76.75]",E01001,E01003,time_window:红页L1HF:3:9,pressure_feature:红页L1HF:3:9
2362,时间窗 W009,施工特征,"排量变化 起24→止1.04，变化-22.96，均值19.9317，范围[1.04, 24.02]",E01001,E01004,time_window:红页L1HF:3:9,flow_feature:红页L1HF:3:9
2363,时间窗 W009,砂比特征,砂比变化：0,E01001,E01005,time_window:红页L1HF:3:9,sand_feature:红页L1HF:3:9
2364,段 3,包含时间窗,时间窗 W010,E00960,E01006,segment:红页L1HF:3,time_window:红页L1HF:3:10
2365,时间窗 W010,采用液型,0@时间窗 W010,E01006,E01007,time_window:红页L1HF:3:10,fluid_usage:红页L1HF:3:10:0
2366,0@时间窗 W010,液型类别,液型 0,E01007,E00044,fluid_usage:红页L1HF:3:10:0,fluid_type:0
2367,0@时间窗 W010,开始时间,2024-01-05 18:40:50,E01007,,fluid_usage:红页L1HF:3:10:0,
2368,0@时间窗 W010,结束时间,2024-01-05 19:09:50,E01007,,fluid_usage:红页L1HF:3:10:0,
2369,0@时间窗 W010,持续时间,29分钟,E01007,,fluid_usage:红页L1HF:3:10:0,
2370,0@时间窗 W010,泵压特征,"施工泵压变化 起35.84→止0，变化-35.84，均值25.9739，范围[0, 35.84]",E01007,E01008,fluid_usage:红页L1HF:3:10:0,pressure_feature:红页L1HF:3:10
2371,0@时间窗 W010,排量特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01007,E01009,fluid_usage:红页L1HF:3:10:0,flow_feature:红页L1HF:3:10
2372,0@时间窗 W010,砂比特征,砂比变化：0,E01007,E01010,fluid_usage:红页L1HF:3:10:0,sand_feature:红页L1HF:3:10
2373,时间窗 W010,施工特征,"施工泵压变化 起35.84→止0，变化-35.84，均值25.9739，范围[0, 35.84]",E01006,E01008,time_window:红页L1HF:3:10,pressure_feature:红页L1HF:3:10
2374,时间窗 W010,施工特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01006,E01009,time_window:红页L1HF:3:10,flow_feature:红页L1HF:3:10
2375,时间窗 W010,砂比特征,砂比变化：0,E01006,E01010,time_window:红页L1HF:3:10,sand_feature:红页L1HF:3:10
2376,井 红页L1HF,包含段,段 30,E00001,E01011,well:红页L1HF,segment:红页L1HF:30
2377,段 30,包含时间窗,时间窗 W001,E01011,E01012,segment:红页L1HF:30,time_window:红页L1HF:30:1
2378,时间窗 W001,采用液型,0@时间窗 W001,E01012,E01013,time_window:红页L1HF:30:1,fluid_usage:红页L1HF:30:1:0
2379,0@时间窗 W001,液型类别,液型 0,E01013,E00044,fluid_usage:红页L1HF:30:1:0,fluid_type:0
2380,0@时间窗 W001,开始时间,2024-01-19 15:08:40,E01013,,fluid_usage:红页L1HF:30:1:0,
2381,0@时间窗 W001,结束时间,2024-01-19 15:08:40,E01013,,fluid_usage:红页L1HF:30:1:0,
2382,0@时间窗 W001,持续时间,0秒,E01013,,fluid_usage:红页L1HF:30:1:0,
2383,0@时间窗 W001,泵压特征,"施工泵压变化 起11.33→止11.33，变化0，均值11.33，范围[11.33, 11.33]",E01013,E01014,fluid_usage:红页L1HF:30:1:0,pressure_feature:红页L1HF:30:1
2384,0@时间窗 W001,排量特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01013,E01015,fluid_usage:红页L1HF:30:1:0,flow_feature:红页L1HF:30:1
2385,0@时间窗 W001,砂比特征,砂比变化：0,E01013,E01016,fluid_usage:红页L1HF:30:1:0,sand_feature:红页L1HF:30:1
2386,时间窗 W001,施工特征,"施工泵压变化 起11.33→止11.33，变化0，均值11.33，范围[11.33, 11.33]",E01012,E01014,time_window:红页L1HF:30:1,pressure_feature:红页L1HF:30:1
2387,时间窗 W001,施工特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E01012,E01015,time_window:红页L1HF:30:1,flow_feature:红页L1HF:30:1
2388,时间窗 W001,砂比特征,砂比变化：0,E01012,E01016,time_window:红页L1HF:30:1,sand_feature:红页L1HF:30:1
2389,段 30,包含时间窗,时间窗 W002,E01011,E01017,segment:红页L1HF:30,time_window:红页L1HF:30:2
2390,时间窗 W002,采用液型,0.12%减阻水@时间窗 W002,E01017,E01018,time_window:红页L1HF:30:2,fluid_usage:红页L1HF:30:2:0.12%减阻水
2391,0.12%减阻水@时间窗 W002,液型类别,液型 0.12%减阻水,E01018,E00010,fluid_usage:红页L1HF:30:2:0.12%减阻水,fluid_type:0.12%减阻水
2392,0.12%减阻水@时间窗 W002,开始时间,2024-01-19 15:08:50,E01018,,fluid_usage:红页L1HF:30:2:0.12%减阻水,
2393,0.12%减阻水@时间窗 W002,结束时间,2024-01-19 15:11:40,E01018,,fluid_usage:红页L1HF:30:2:0.12%减阻水,
2394,0.12%减阻水@时间窗 W002,持续时间,2分钟50秒,E01018,,fluid_usage:红页L1HF:30:2:0.12%减阻水,
2395,0.12%减阻水@时间窗 W002,泵压特征,"施工泵压变化 起25.39→止34.35，变化8.96，均值30.9589，范围[25.39, 34.35]",E01018,E01019,fluid_usage:红页L1HF:30:2:0.12%减阻水,pressure_feature:红页L1HF:30:2
2396,0.12%减阻水@时间窗 W002,排量特征,"排量变化 起0.36→止2，变化1.64，均值1.7156，范围[0.36, 2]",E01018,E01020,fluid_usage:红页L1HF:30:2:0.12%减阻水,flow_feature:红页L1HF:30:2
2397,0.12%减阻水@时间窗 W002,砂比特征,砂比变化：0,E01018,E01021,fluid_usage:红页L1HF:30:2:0.12%减阻水,sand_feature:红页L1HF:30:2
2398,时间窗 W002,施工特征,"施工泵压变化 起25.39→止34.35，变化8.96，均值30.9589，范围[25.39, 34.35]",E01017,E01019,time_window:红页L1HF:30:2,pressure_feature:红页L1HF:30:2
2399,时间窗 W002,施工特征,"排量变化 起0.36→止2，变化1.64，均值1.7156，范围[0.36, 2]",E01017,E01020,time_window:红页L1HF:30:2,flow_feature:红页L1HF:30:2
2400,时间窗 W002,砂比特征,砂比变化：0,E01017,E01021,time_window:红页L1HF:30:2,sand_feature:红页L1HF:30:2
2401,段 30,包含时间窗,时间窗 W003,E01011,E01022,segment:红页L1HF:30,time_window:红页L1HF:30:3
2402,时间窗 W003,采用液型,15%HCl@时间窗 W003,E01022,E01023,time_window:红页L1HF:30:3,fluid_usage:红页L1HF:30:3:15%HCl
2403,15%HCl@时间窗 W003,液型类别,液型 15%HCl,E01023,E00016,fluid_usage:红页L1HF:30:3:15%HCl,fluid_type:15%HCl
2404,15%HCl@时间窗 W003,开始时间,2024-01-19 15:11:50,E01023,,fluid_usage:红页L1HF:30:3:15%HCl,
2405,15%HCl@时间窗 W003,结束时间,2024-01-19 15:16:40,E01023,,fluid_usage:红页L1HF:30:3:15%HCl,
2406,15%HCl@时间窗 W003,持续时间,4分钟50秒,E01023,,fluid_usage:红页L1HF:30:3:15%HCl,
2407,15%HCl@时间窗 W003,泵压特征,"施工泵压变化 起34.54→止38.45，变化3.91，均值36.808，范围[34.54, 38.45]",E01023,E01024,fluid_usage:红页L1HF:30:3:15%HCl,pressure_feature:红页L1HF:30:3
2408,15%HCl@时间窗 W003,排量特征,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",E01023,E01025,fluid_usage:红页L1HF:30:3:15%HCl,flow_feature:红页L1HF:30:3
2409,15%HCl@时间窗 W003,砂比特征,砂比变化：0,E01023,E01026,fluid_usage:红页L1HF:30:3:15%HCl,sand_feature:红页L1HF:30:3
2410,时间窗 W003,施工特征,"施工泵压变化 起34.54→止38.45，变化3.91，均值36.808，范围[34.54, 38.45]",E01022,E01024,time_window:红页L1HF:30:3,pressure_feature:红页L1HF:30:3
2411,时间窗 W003,施工特征,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",E01022,E01025,time_window:红页L1HF:30:3,flow_feature:红页L1HF:30:3
2412,时间窗 W003,砂比特征,砂比变化：0,E01022,E01026,time_window:红页L1HF:30:3,sand_feature:红页L1HF:30:3
2413,段 30,包含时间窗,时间窗 W004,E01011,E01027,segment:红页L1HF:30,time_window:红页L1HF:30:4
2414,时间窗 W004,采用液型,0.25%减阻水@时间窗 W004,E01027,E01028,time_window:红页L1HF:30:4,fluid_usage:红页L1HF:30:4:0.25%减阻水
2415,0.25%减阻水@时间窗 W004,液型类别,液型 0.25%减阻水,E01028,E00022,fluid_usage:红页L1HF:30:4:0.25%减阻水,fluid_type:0.25%减阻水
2416,0.25%减阻水@时间窗 W004,开始时间,2024-01-19 15:16:50,E01028,,fluid_usage:红页L1HF:30:4:0.25%减阻水,
2417,0.25%减阻水@时间窗 W004,结束时间,2024-01-19 15:38:20,E01028,,fluid_usage:红页L1HF:30:4:0.25%减阻水,
2418,0.25%减阻水@时间窗 W004,持续时间,21分钟30秒,E01028,,fluid_usage:红页L1HF:30:4:0.25%减阻水,
2419,0.25%减阻水@时间窗 W004,泵压特征,"施工泵压变化 起38.5→止65.17，变化26.67，均值62.9493，范围[38.5, 89]",E01028,E01029,fluid_usage:红页L1HF:30:4:0.25%减阻水,pressure_feature:红页L1HF:30:4
2420,0.25%减阻水@时间窗 W004,排量特征,"排量变化 起2→止24.08，变化22.08，均值14.0188，范围[2, 24.08]",E01028,E01030,fluid_usage:红页L1HF:30:4:0.25%减阻水,flow_feature:红页L1HF:30:4
2421,0.25%减阻水@时间窗 W004,砂比特征,砂比变化：0,E01028,E01031,fluid_usage:红页L1HF:30:4:0.25%减阻水,sand_feature:红页L1HF:30:4
2422,时间窗 W004,施工特征,"施工泵压变化 起38.5→止65.17，变化26.67，均值62.9493，范围[38.5, 89]",E01027,E01029,time_window:红页L1HF:30:4,pressure_feature:红页L1HF:30:4
2423,时间窗 W004,施工特征,"排量变化 起2→止24.08，变化22.08，均值14.0188，范围[2, 24.08]",E01027,E01030,time_window:红页L1HF:30:4,flow_feature:红页L1HF:30:4
2424,时间窗 W004,砂比特征,砂比变化：0,E01027,E01031,time_window:红页L1HF:30:4,sand_feature:红页L1HF:30:4
2425,段 30,包含时间窗,时间窗 W005,E01011,E01032,segment:红页L1HF:30,time_window:红页L1HF:30:5
2426,时间窗 W005,采用液型,0.18%减阻水@时间窗 W005,E01032,E01033,time_window:红页L1HF:30:5,fluid_usage:红页L1HF:30:5:0.18%减阻水
2427,0.18%减阻水@时间窗 W005,液型类别,液型 0.18%减阻水,E01033,E00033,fluid_usage:红页L1HF:30:5:0.18%减阻水,fluid_type:0.18%减阻水
2428,0.18%减阻水@时间窗 W005,开始时间,2024-01-19 15:38:30,E01033,,fluid_usage:红页L1HF:30:5:0.18%减阻水,
2429,0.18%减阻水@时间窗 W005,结束时间,2024-01-19 15:44:00,E01033,,fluid_usage:红页L1HF:30:5:0.18%减阻水,
2430,0.18%减阻水@时间窗 W005,持续时间,5分钟30秒,E01033,,fluid_usage:红页L1HF:30:5:0.18%减阻水,
2431,0.18%减阻水@时间窗 W005,泵压特征,"施工泵压变化 起65.19→止66.47，变化1.28，均值65.8653，范围[65.17, 66.47]",E01033,E01034,fluid_usage:红页L1HF:30:5:0.18%减阻水,pressure_feature:红页L1HF:30:5
2432,0.18%减阻水@时间窗 W005,排量特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01033,E01035,fluid_usage:红页L1HF:30:5:0.18%减阻水,flow_feature:红页L1HF:30:5
2433,0.18%减阻水@时间窗 W005,砂比特征,"砂比变化 起0.5→止7.1，变化6.6，均值5.8735，范围[0.5, 7.2]",E01033,E01036,fluid_usage:红页L1HF:30:5:0.18%减阻水,sand_feature:红页L1HF:30:5
2434,时间窗 W005,施工特征,"施工泵压变化 起65.19→止66.47，变化1.28，均值65.8653，范围[65.17, 66.47]",E01032,E01034,time_window:红页L1HF:30:5,pressure_feature:红页L1HF:30:5
2435,时间窗 W005,施工特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01032,E01035,time_window:红页L1HF:30:5,flow_feature:红页L1HF:30:5
2436,时间窗 W005,砂比特征,"砂比变化 起0.5→止7.1，变化6.6，均值5.8735，范围[0.5, 7.2]",E01032,E01036,time_window:红页L1HF:30:5,sand_feature:红页L1HF:30:5
2437,段 30,包含时间窗,时间窗 W006,E01011,E01037,segment:红页L1HF:30,time_window:红页L1HF:30:6
2438,时间窗 W006,采用液型,0.12%减阻水@时间窗 W006,E01037,E01038,time_window:红页L1HF:30:6,fluid_usage:红页L1HF:30:6:0.12%减阻水
2439,0.12%减阻水@时间窗 W006,液型类别,液型 0.12%减阻水,E01038,E00010,fluid_usage:红页L1HF:30:6:0.12%减阻水,fluid_type:0.12%减阻水
2440,0.12%减阻水@时间窗 W006,开始时间,2024-01-19 15:44:10,E01038,,fluid_usage:红页L1HF:30:6:0.12%减阻水,
2441,0.12%减阻水@时间窗 W006,结束时间,2024-01-19 16:13:40,E01038,,fluid_usage:红页L1HF:30:6:0.12%减阻水,
2442,0.12%减阻水@时间窗 W006,持续时间,29分钟30秒,E01038,,fluid_usage:红页L1HF:30:6:0.12%减阻水,
2443,0.12%减阻水@时间窗 W006,泵压特征,"施工泵压变化 起66.34→止67.24，变化0.9，均值66.5935，范围[62.97, 67.45]",E01038,E01039,fluid_usage:红页L1HF:30:6:0.12%减阻水,pressure_feature:红页L1HF:30:6
2444,0.12%减阻水@时间窗 W006,排量特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01038,E01040,fluid_usage:红页L1HF:30:6:0.12%减阻水,flow_feature:红页L1HF:30:6
2445,0.12%减阻水@时间窗 W006,砂比特征,"砂比变化 起8.7→止10，变化1.3，均值9.3201，范围[0.1, 11]",E01038,E01041,fluid_usage:红页L1HF:30:6:0.12%减阻水,sand_feature:红页L1HF:30:6
2446,时间窗 W006,施工特征,"施工泵压变化 起66.34→止67.24，变化0.9，均值66.5935，范围[62.97, 67.45]",E01037,E01039,time_window:红页L1HF:30:6,pressure_feature:红页L1HF:30:6
2447,时间窗 W006,施工特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01037,E01040,time_window:红页L1HF:30:6,flow_feature:红页L1HF:30:6
2448,时间窗 W006,砂比特征,"砂比变化 起8.7→止10，变化1.3，均值9.3201，范围[0.1, 11]",E01037,E01041,time_window:红页L1HF:30:6,sand_feature:红页L1HF:30:6
2449,段 30,包含时间窗,时间窗 W007,E01011,E01042,segment:红页L1HF:30,time_window:红页L1HF:30:7
2450,时间窗 W007,采用液型,0.18%减阻水@时间窗 W007,E01042,E01043,time_window:红页L1HF:30:7,fluid_usage:红页L1HF:30:7:0.18%减阻水
2451,0.18%减阻水@时间窗 W007,液型类别,液型 0.18%减阻水,E01043,E00033,fluid_usage:红页L1HF:30:7:0.18%减阻水,fluid_type:0.18%减阻水
2452,0.18%减阻水@时间窗 W007,开始时间,2024-01-19 16:13:50,E01043,,fluid_usage:红页L1HF:30:7:0.18%减阻水,
2453,0.18%减阻水@时间窗 W007,结束时间,2024-01-19 16:17:40,E01043,,fluid_usage:红页L1HF:30:7:0.18%减阻水,
2454,0.18%减阻水@时间窗 W007,持续时间,3分钟50秒,E01043,,fluid_usage:红页L1HF:30:7:0.18%减阻水,
2455,0.18%减阻水@时间窗 W007,泵压特征,"施工泵压变化 起67.28→止67.26，变化-0.02，均值67.3991，范围[67.26, 67.52]",E01043,E01044,fluid_usage:红页L1HF:30:7:0.18%减阻水,pressure_feature:红页L1HF:30:7
2456,0.18%减阻水@时间窗 W007,排量特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01043,E01045,fluid_usage:红页L1HF:30:7:0.18%减阻水,flow_feature:红页L1HF:30:7
2457,0.18%减阻水@时间窗 W007,砂比特征,"砂比变化 起10.3→止0.2，变化-10.1，均值10.9435，范围[0.2, 12]",E01043,E01046,fluid_usage:红页L1HF:30:7:0.18%减阻水,sand_feature:红页L1HF:30:7
2458,时间窗 W007,施工特征,"施工泵压变化 起67.28→止67.26，变化-0.02，均值67.3991，范围[67.26, 67.52]",E01042,E01044,time_window:红页L1HF:30:7,pressure_feature:红页L1HF:30:7
2459,时间窗 W007,施工特征,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",E01042,E01045,time_window:红页L1HF:30:7,flow_feature:红页L1HF:30:7
2460,时间窗 W007,砂比特征,"砂比变化 起10.3→止0.2，变化-10.1，均值10.9435，范围[0.2, 12]",E01042,E01046,time_window:红页L1HF:30:7,sand_feature:红页L1HF:30:7
2461,段 30,包含时间窗,时间窗 W008,E01011,E01047,segment:红页L1HF:30,time_window:红页L1HF:30:8
2462,时间窗 W008,采用液型,0.12%减阻水@时间窗 W008,E01047,E01048,time_window:红页L1HF:30:8,fluid_usage:红页L1HF:30:8:0.12%减阻水
2463,0.12%减阻水@时间窗 W008,液型类别,液型 0.12%减阻水,E01048,E00010,fluid_usage:红页L1HF:30:8:0.12%减阻水,fluid_type:0.12%减阻水
2464,0.12%减阻水@时间窗 W008,开始时间,2024-01-19 16:21:10,E01048,,fluid_usage:红页L1HF:30:8:0.12%减阻水,
2465,0.12%减阻水@时间窗 W008,结束时间,2024-01-19 16:51:00,E01048,,fluid_usage:红页L1HF:30:8:0.12%减阻水,
2466,0.12%减阻水@时间窗 W008,持续时间,29分钟50秒,E01048,,fluid_usage:红页L1HF:30:8:0.12%减阻水,
2467,0.12%减阻水@时间窗 W008,泵压特征,"施工泵压变化 起66.16→止71.93，变化5.77，均值70.4913，范围[66.07, 72.69]",E01048,E01049,fluid_usage:红页L1HF:30:8:0.12%减阻水,pressure_feature:红页L1HF:30:8
2468,0.12%减阻水@时间窗 W008,排量特征,"排量变化 起24.08→止24.09，变化0.01，均值24.0829，范围[24.08, 24.1]",E01048,E01050,fluid_usage:红页L1HF:30:8:0.12%减阻水,flow_feature:红页L1HF:30:8
2469,0.12%减阻水@时间窗 W008,砂比特征,"砂比变化 起1.7→止9.7，变化8，均值10.0986，范围[0.1, 13]",E01048,E01051,fluid_usage:红页L1HF:30:8:0.12%减阻水,sand_feature:红页L1HF:30:8
2470,时间窗 W008,施工特征,"施工泵压变化 起66.16→止71.93，变化5.77，均值70.4913，范围[66.07, 72.69]",E01047,E01049,time_window:红页L1HF:30:8,pressure_feature:红页L1HF:30:8
2471,时间窗 W008,施工特征,"排量变化 起24.08→止24.09，变化0.01，均值24.0829，范围[24.08, 24.1]",E01047,E01050,time_window:红页L1HF:30:8,flow_feature:红页L1HF:30:8
